year,month,month_ID,firm_ID,stock_price,DPS,shares_outstanding,adjustment_coefficient,R_F
2019,7,55,1317,3492,0,5093000,1,5.834098546538314e-4
2019,8,56,1317,3499,0,5093000,1,6.114423167053608e-4
2019,9,57,1317,3395,0,5093000,1,6.848179857960326e-4
2019,10,58,1317,3233,0,5093000,1,7.367713245845299e-4
2019,11,59,1317,3844,0,5093000,1,6.953960765866892e-4
2019,12,60,1317,3949,132,5093000,1,4.935368360524654e-4
2020,1,61,1317,3970,0,5093000,1,1.0156758127966897e-4
2020,2,62,1317,3789,0,5093000,1,8.202927112379008e-5
2020,3,63,1317,4215,0,5093000,1,3.807413221889874e-5
2020,4,64,1317,3667,0,5093000,1,2.0063917255108217e-5
2020,5,65,1317,3796,0,5093000,1,2.4187631625682117e-5
2020,6,66,1317,3659,126,5093000,1,4.327698904151324e-5
2020,7,67,1317,3173,0,5093000,1,3.4643469071159566e-5
2020,8,68,1317,3026,0,5093000,1,3.931858867494157e-5
2020,9,69,1317,3363,0,5093000,1,6.623265139295986e-5
2020,10,70,1317,3304,0,5093000,1,3.6010742415965065e-5
2020,11,71,1317,3888,0,5093000,1,2.5720489585073665e-5
2020,12,72,1317,3843,126,5093000,1,5.372061978208256e-5
2015,1,1,1318,1012,0,105462000,1,2.604259696296518e-4
2015,2,2,1318,1304,0,105462000,1,3.4465616818470275e-4
2015,3,3,1318,1528,0,105462000,1,3.6904424204767613e-4
2015,4,4,1318,1635,0,105499000,1,2.947826010987046e-4
2015,5,5,1318,2198,0,105499000,1,3.0086036407010394e-4
2015,6,6,1318,2011,42,105499000,1,3.275954343995545e-4
2015,7,7,1318,2550,0,105499000,1,3.772855493909446e-4
2015,8,8,1318,2149,0,105499000,1,3.127117259491933e-4
2015,9,9,1318,2091,0,105499000,1,2.789291802397577e-4
2015,10,10,1318,2042,0,105535000,1,3.2726411891658726e-4
2015,11,11,1318,2387,0,105573000,1,2.664878185557377e-4
2015,12,12,1318,2222,42,105605000,1,2.4168261216524111e-4
2016,1,13,1318,2189,0,105634000,1,6.848179857960326e-4
2016,2,14,1318,2212,0,105657000,1,7.367713245845299e-4
2016,3,15,1318,2683,0,105657000,1,6.953960765866892e-4
2016,4,16,1318,2368,0,105657000,1,4.935368360524654e-4
2016,5,17,1318,2195,0,105657000,1,4.7105999460134173e-4
2016,6,18,1318,2287,42,105657000,1,5.524236313591246e-4
2016,7,19,1318,1997,0,105664000,1,6.380331542604836e-4
2016,8,20,1318,2031,0,105676000,1,6.728155091914232e-4
2016,9,21,1318,1986,0,105676000,1,6.165383493766421e-4
2016,10,22,1318,1882,0,105676000,1,6.506825543518218e-4
2016,11,23,1318,1831,0,105676000,1,5.834098546538314e-4
2016,12,24,1318,2276,42,105676000,1,6.114423167053608e-4
2017,1,25,1318,2403,0,105676000,1,6.623265139295986e-5
2017,2,26,1318,2477,0,105676000,1,3.6010742415965065e-5
2017,3,27,1318,2633,0,105676000,1,2.5720489585073665e-5
2017,4,28,1318,3278,0,105676000,1,5.372061978208256e-5
2017,5,29,1318,2795,0,105676000,1,1.0156758127966897e-4
2017,6,30,1318,3542,42,105676000,1,8.202927112379008e-5
2017,7,31,1318,3192,0,105676000,1,3.807413221889874e-5
2017,8,32,1318,2895,0,105676000,1,2.0063917255108217e-5
2017,9,33,1318,3014,0,105676000,1,2.4187631625682117e-5
2017,10,34,1318,2514,0,105676000,1,4.327698904151324e-5
2017,11,35,1318,2334,0,105676000,1,3.4643469071159566e-5
2017,12,36,1318,2799,42,105676000,1,3.931858867494157e-5
2018,1,37,1318,2768,0,105676000,1,-6.005029589200579e-5
2018,2,38,1318,2632,0,105676000,1,-1.546858426427934e-4
2018,3,39,1318,2372,0,105676000,1,-2.019053925469912e-4
2018,4,40,1318,1832,0,105676000,1,-9.948516341391951e-5
2018,5,41,1318,1901,0,105676000,1,-7.306199922659694e-5
2018,6,42,1318,2141,42,105676000,1,-4.0726631100334606e-5
2018,7,43,1318,2202,0,105676000,1,-5.3538201817972085e-5
2018,8,44,1318,2018,0,105676000,1,7.595918721511793e-5
2018,9,45,1318,2151,0,105676000,1,2.2447959333098474e-4
2018,10,46,1318,2183,0,105676000,1,2.4686156939715147e-4
2018,11,47,1318,2140,0,105676000,1,2.555448304290341e-4
2018,12,48,1318,2220,42,105676000,1,-7.040710798774999e-5
2019,1,49,1318,2720,0,105676000,1,5.190200094467227e-4
2019,2,50,1318,3299,0,105676000,1,4.7454538264174765e-4
2019,3,51,1318,3806,0,105676000,1,5.020144424060936e-4
2019,4,52,1318,3484,0,105676000,1,6.326050390087753e-4
2019,5,53,1318,2872,0,105676000,1,4.988897985545918e-4
2019,6,54,1318,2837,67,105676000,1,4.682935379037356e-4
2019,7,55,1318,2789,0,105676000,1,4.1768156395343694e-4
2019,8,56,1318,2677,0,105676000,1,3.941414616913267e-4
2019,9,57,1318,2605,0,105676000,1,4.358740403119928e-4
2019,10,58,1318,2609,0,105676000,1,4.626405016062174e-4
2019,11,59,1318,2364,0,105676000,1,4.709409509511897e-4
2019,12,60,1318,2566,67,105676000,1,4.941935011470922e-4
2020,1,61,1318,2707,0,105676000,1,-1.948190666647861e-4
2020,2,62,1318,2812,0,105676000,1,-2.3293435599093068e-4
2020,3,63,1318,2753,0,105676000,1,-1.393929495184192e-4
2020,4,64,1318,2757,0,105676000,1,-1.373434292129241e-4
2020,5,65,1318,2376,0,105676000,1,-8.194016339322899e-5
2020,6,66,1318,3040,99,105676000,1,-4.2083320996896574e-5
2020,7,67,1318,2884,0,105676000,1,-7.925778492923401e-5
2020,8,68,1318,2727,0,105676000,1,-2.4916947603924202e-5
2020,9,69,1318,2302,0,105676000,1,0
2020,10,70,1318,2114,0,105676000,1,-4.284323566529397e-6
2020,11,71,1318,2519,0,105676000,1,6.86211131358352e-5
2020,12,72,1318,1859,99,105676000,1,9.82037324248813e-5
2016,1,13,1319,2277,0,1168000,1,4.358740403119928e-4
2016,2,14,1319,2306,0,1168000,1,4.626405016062174e-4
2016,3,15,1319,2410,0,1168000,1,4.709409509511897e-4
2016,4,16,1319,2550,0,1168000,1,4.941935011470922e-4
2016,5,17,1319,2451,0,1168000,1,5.190200094467227e-4
2016,6,18,1319,2564,29,1168000,1,4.7454538264174765e-4
2016,7,19,1319,2536,0,1168000,1,5.020144424060936e-4
2016,8,20,1319,2745,0,1168000,1,6.326050390087753e-4
2016,9,21,1319,2582,0,1168000,1,4.988897985545918e-4
2016,10,22,1319,2617,0,1168000,1,4.682935379037356e-4
2016,11,23,1319,2697,0,1168000,1,4.1768156395343694e-4
2016,12,24,1319,2560,29,1168000,1,3.941414616913267e-4
2017,1,25,1319,2899,0,1168000,1,0
2017,2,26,1319,2701,0,1168000,1,-4.284323566529397e-6
2017,3,27,1319,2652,0,1168000,1,6.86211131358352e-5
2017,4,28,1319,2840,0,1168000,1,9.82037324248813e-5
2017,5,29,1319,2822,0,1168000,1,-1.948190666647861e-4
2017,6,30,1319,3271,29,1168000,1,-2.3293435599093068e-4
2017,7,31,1319,3394,0,1168000,1,-1.393929495184192e-4
2017,8,32,1319,3364,0,1168000,1,-1.373434292129241e-4
2017,9,33,1319,3061,0,1168000,1,-8.194016339322899e-5
2017,10,34,1319,2894,0,1168000,1,-4.2083320996896574e-5
2017,11,35,1319,2905,0,1168000,1,-7.925778492923401e-5
2017,12,36,1319,2838,29,1168000,1,-2.4916947603924202e-5
2018,1,37,1319,2860,0,1168000,1,0
2018,2,38,1319,2646,0,1168000,1,6.0069596402172464e-5
2018,3,39,1319,2908,0,1168000,1,6.978353568447844e-5
2018,4,40,1319,3012,0,1168000,1,3.370920296834414e-5
2018,5,41,1319,3256,0,1170000,1,8.233147515380662e-6
2018,6,42,1319,2867,26,1170000,1,5.265067636168696e-5
2018,7,43,1319,2919,0,1170000,1,4.1563852309799176e-5
2018,8,44,1319,2781,0,1170000,1,6.333753015758524e-5
2018,9,45,1319,2883,0,1170000,1,3.403390730389742e-5
2018,10,46,1319,2877,0,1170000,1,1.2661526414449327e-5
2018,11,47,1319,2788,0,1172000,1,-4.699964362884604e-5
2018,12,48,1319,3022,26,1173000,1,5.08402779372409e-5
2019,1,49,1319,3397,0,1175000,1,3.2726411891658726e-4
2019,2,50,1319,3571,0,1177000,1,2.664878185557377e-4
2019,3,51,1319,4505,0,1179000,1,2.4168261216524111e-4
2019,4,52,1319,5040,0,1181000,1,2.604259696296518e-4
2019,5,53,1319,4703,0,1182000,1,3.4465616818470275e-4
2019,6,54,1319,3995,26,1183000,1,3.6904424204767613e-4
2019,7,55,1319,4633,0,1184000,1,2.947826010987046e-4
2019,8,56,1319,4487,0,1185000,1,3.0086036407010394e-4
2019,9,57,1319,5274,0,1187000,1,3.275954343995545e-4
2019,10,58,1319,5159,0,1187000,1,3.772855493909446e-4
2019,11,59,1319,5362,0,1188000,1,3.127117259491933e-4
2019,12,60,1319,5876,26,1188000,1,2.789291802397577e-4
2020,1,61,1319,6554,0,1190000,1,6.506825543518218e-4
2020,2,62,1319,7032,0,1193000,1,5.834098546538314e-4
2020,3,63,1319,7893,0,1195000,1,6.114423167053608e-4
2020,4,64,1319,7313,0,1197000,1,6.848179857960326e-4
2020,5,65,1319,7369,0,1197000,1,7.367713245845299e-4
2020,6,66,1319,7731,37,1198000,1,6.953960765866892e-4
2020,7,67,1319,7351,0,1199000,1,4.935368360524654e-4
2020,8,68,1319,6727,0,1199000,1,4.7105999460134173e-4
2020,9,69,1319,7259,0,1200000,1,5.524236313591246e-4
2020,10,70,1319,7391,0,1200000,1,6.380331542604836e-4
2020,11,71,1319,8217,0,1200000,1,6.728155091914232e-4
2020,12,72,1319,8261,37,1201000,1,6.165383493766421e-4
2015,1,1,1320,1018,0,48397000,1,3.403390730389742e-5
2015,2,2,1320,1102,0,48397000,1,1.2661526414449327e-5
2015,3,3,1320,1109,0,48397000,1,-4.699964362884604e-5
2015,4,4,1320,1236,0,48397000,1,5.08402779372409e-5
2015,5,5,1320,1250,0,48397000,1,0
2015,6,6,1320,1519,10,48397000,1,6.0069596402172464e-5
2015,7,7,1320,1693,0,48397000,1,6.978353568447844e-5
2015,8,8,1320,1779,0,48397000,1,3.370920296834414e-5
2015,9,9,1320,1619,0,48397000,1,8.233147515380662e-6
2015,10,10,1320,1605,0,48397000,1,5.265067636168696e-5
2015,11,11,1320,1759,0,48397000,1,4.1563852309799176e-5
2015,12,12,1320,1413,10,48397000,1,6.333753015758524e-5
2016,1,13,1320,1556,0,48397000,1,3.275954343995545e-4
2016,2,14,1320,1662,0,48397000,1,3.772855493909446e-4
2016,3,15,1320,1456,0,48397000,1,3.127117259491933e-4
2016,4,16,1320,1417,0,48397000,1,2.789291802397577e-4
2016,5,17,1320,1427,0,48397000,1,3.2726411891658726e-4
2016,6,18,1320,1295,10,48397000,1,2.664878185557377e-4
2016,7,19,1320,1259,0,48397000,1,2.4168261216524111e-4
2016,8,20,1320,1296,0,48397000,1,2.604259696296518e-4
2016,9,21,1320,1326,0,48397000,1,3.4465616818470275e-4
2016,10,22,1320,1361,0,48397000,1,3.6904424204767613e-4
2016,11,23,1320,1501,0,48397000,1,2.947826010987046e-4
2016,12,24,1320,1335,10,48397000,1,3.0086036407010394e-4
2017,1,25,1320,1445,0,48397000,1,5.524236313591246e-4
2017,2,26,1320,1419,0,48397000,1,6.380331542604836e-4
2017,3,27,1320,1396,0,48397000,1,6.728155091914232e-4
2017,4,28,1320,1415,0,48397000,1,6.165383493766421e-4
2017,5,29,1320,1558,0,48397000,1,6.506825543518218e-4
2017,6,30,1320,1628,10,48397000,1,5.834098546538314e-4
2017,7,31,1320,1678,0,48397000,1,6.114423167053608e-4
2017,8,32,1320,1608,0,48397000,1,6.848179857960326e-4
2017,9,33,1320,1713,0,48397000,1,7.367713245845299e-4
2017,10,34,1320,1595,0,48397000,1,6.953960765866892e-4
2017,11,35,1320,1431,0,48397000,1,4.935368360524654e-4
2017,12,36,1320,1849,10,48397000,1,4.7105999460134173e-4
2018,1,37,1320,1713,0,48397000,1,8.202927112379008e-5
2018,2,38,1320,1624,0,48397000,1,3.807413221889874e-5
2018,3,39,1320,1528,0,48794000,1,2.0063917255108217e-5
2018,4,40,1320,1424,0,48794000,1,2.4187631625682117e-5
2018,5,41,1320,1616,0,48794000,1,4.327698904151324e-5
2018,6,42,1320,1886,10,48794000,1,3.4643469071159566e-5
2018,7,43,1320,1609,0,48794000,1,3.931858867494157e-5
2018,8,44,1320,1557,0,48794000,1,6.623265139295986e-5
2018,9,45,1320,1539,0,48794000,1,3.6010742415965065e-5
2018,10,46,1320,1722,0,48794000,1,2.5720489585073665e-5
2018,11,47,1320,1726,0,48794000,1,5.372061978208256e-5
2018,12,48,1320,1594,10,48794000,1,1.0156758127966897e-4
2019,1,49,1320,1695,0,48794000,1,-4.0726631100334606e-5
2019,2,50,1320,1601,0,48794000,1,-5.3538201817972085e-5
2019,3,51,1320,1331,0,48794000,1,7.595918721511793e-5
2019,4,52,1320,1242,0,48794000,1,2.2447959333098474e-4
2019,5,53,1320,1177,0,48794000,1,2.4686156939715147e-4
2019,6,54,1320,1057,35,48794000,1,2.555448304290341e-4
2019,7,55,1320,1035,0,49192000,1,-7.040710798774999e-5
2019,8,56,1320,1006,0,49241000,1,-6.005029589200579e-5
2019,9,57,1320,1018,0,49369000,1,-1.546858426427934e-4
2019,10,58,1320,990,0,49770000,1,-2.019053925469912e-4
2019,11,59,1320,953,0,50068000,1,-9.948516341391951e-5
2019,12,60,1320,922,34,50068000,1,-7.306199922659694e-5
2020,1,61,1320,934,0,50068000,1,4.682935379037356e-4
2020,2,62,1320,931,0,50068000,1,4.1768156395343694e-4
2020,3,63,1320,947,0,50068000,1,3.941414616913267e-4
2020,4,64,1320,852,0,50068000,1,4.358740403119928e-4
2020,5,65,1320,826,0,50068000,1,4.626405016062174e-4
2020,6,66,1320,788,34,50068000,1,4.709409509511897e-4
2020,7,67,1320,807,0,50068000,1,4.941935011470922e-4
2020,8,68,1320,766,0,50068000,1,5.190200094467227e-4
2020,9,69,1320,800,0,50068000,1,4.7454538264174765e-4
2020,10,70,1320,809,0,50068000,1,5.020144424060936e-4
2020,11,71,1320,888,0,50068000,1,6.326050390087753e-4
2020,12,72,1320,748,34,50068000,1,4.988897985545918e-4
2015,1,1,1321,1206,0,56346000,1,3.6010742415965065e-5
2015,2,2,1321,1301,0,56346000,1,2.5720489585073665e-5
2015,3,3,1321,1561,0,56346000,1,5.372061978208256e-5
2015,4,4,1321,1558,0,56346000,1,1.0156758127966897e-4
2015,5,5,1321,1749,0,56346000,1,8.202927112379008e-5
2015,6,6,1321,2560,27,56346000,1,3.807413221889874e-5
2015,7,7,1321,2449,0,56346000,1,2.0063917255108217e-5
2015,8,8,1321,2516,0,56346000,1,2.4187631625682117e-5
2015,9,9,1321,2728,0,56346000,1,4.327698904151324e-5
2015,10,10,1321,2331,0,56346000,1,3.4643469071159566e-5
2015,11,11,1321,2627,0,56346000,1,3.931858867494157e-5
2015,12,12,1321,2641,27,56346000,1,6.623265139295986e-5
2016,1,13,1321,2610,0,56346000,1,-1.546858426427934e-4
2016,2,14,1321,2756,0,56346000,1,-2.019053925469912e-4
2016,3,15,1321,2896,0,56346000,1,-9.948516341391951e-5
2016,4,16,1321,2805,0,56346000,1,-7.306199922659694e-5
2016,5,17,1321,2679,0,56346000,1,-4.0726631100334606e-5
2016,6,18,1321,2783,20,56346000,1,-5.3538201817972085e-5
2016,7,19,1321,2833,0,56346000,1,7.595918721511793e-5
2016,8,20,1321,2912,0,56346000,1,2.2447959333098474e-4
2016,9,21,1321,3116,0,56346000,1,2.4686156939715147e-4
2016,10,22,1321,2947,0,56346000,1,2.555448304290341e-4
2016,11,23,1321,3242,0,56346000,1,-7.040710798774999e-5
2016,12,24,1321,3240,20,56346000,1,-6.005029589200579e-5
2017,1,25,1321,3596,0,56346000,1,4.7454538264174765e-4
2017,2,26,1321,3768,0,56346000,1,5.020144424060936e-4
2017,3,27,1321,4551,0,56346000,1,6.326050390087753e-4
2017,4,28,1321,5033,0,56346000,1,4.988897985545918e-4
2017,5,29,1321,5085,0,56346000,1,4.682935379037356e-4
2017,6,30,1321,5731,25,56346000,1,4.1768156395343694e-4
2017,7,31,1321,5798,0,56346000,1,3.941414616913267e-4
2017,8,32,1321,5735,0,56346000,1,4.358740403119928e-4
2017,9,33,1321,6602,0,56346000,1,4.626405016062174e-4
2017,10,34,1321,4791,0,56346000,1,4.709409509511897e-4
2017,11,35,1321,4001,0,56346000,1,4.941935011470922e-4
2017,12,36,1321,5523,25,56346000,1,5.190200094467227e-4
2018,1,37,1321,6204,0,56346000,1,-2.3293435599093068e-4
2018,2,38,1321,5443,0,56346000,1,-1.393929495184192e-4
2018,3,39,1321,5196,0,56346000,1,-1.373434292129241e-4
2018,4,40,1321,5196,0,56346000,1,-8.194016339322899e-5
2018,5,41,1321,5923,0,56346000,1,-4.2083320996896574e-5
2018,6,42,1321,4843,25,56346000,1,-7.925778492923401e-5
2018,7,43,1321,5917,0,56346000,1,-2.4916947603924202e-5
2018,8,44,1321,5430,0,56346000,1,0
2018,9,45,1321,5361,0,56346000,1,-4.284323566529397e-6
2018,10,46,1321,5154,0,56346000,1,6.86211131358352e-5
2018,11,47,1321,5001,0,56346000,1,9.82037324248813e-5
2018,12,48,1321,4803,25,56346000,1,-1.948190666647861e-4
2019,1,49,1321,4645,0,56346000,1,5.265067636168696e-5
2019,2,50,1321,5236,0,56346000,1,4.1563852309799176e-5
2019,3,51,1321,5165,0,56346000,1,6.333753015758524e-5
2019,4,52,1321,4707,0,56346000,1,3.403390730389742e-5
2019,5,53,1321,4612,0,56346000,1,1.2661526414449327e-5
2019,6,54,1321,4996,25,56346000,1,-4.699964362884604e-5
2019,7,55,1321,5336,0,56346000,1,5.08402779372409e-5
2019,8,56,1321,5573,0,56346000,1,0
2019,9,57,1321,5149,0,56346000,1,6.0069596402172464e-5
2019,10,58,1321,5318,0,56346000,1,6.978353568447844e-5
2019,11,59,1321,5376,0,56346000,1,3.370920296834414e-5
2019,12,60,1321,5358,25,56346000,1,8.233147515380662e-6
2020,1,61,1321,6316,0,56346000,1,3.6904424204767613e-4
2020,2,62,1321,5966,0,56346000,1,2.947826010987046e-4
2020,3,63,1321,6477,0,56346000,1,3.0086036407010394e-4
2020,4,64,1321,6391,0,56346000,1,3.275954343995545e-4
2020,5,65,1321,5840,0,56445000,1,3.772855493909446e-4
2020,6,66,1321,4811,0,56445000,1,3.127117259491933e-4
2020,7,67,1321,4121,0,56445000,1,2.789291802397577e-4
2020,8,68,1321,3870,0,56445000,1,3.2726411891658726e-4
2020,9,69,1321,3869,0,56445000,1,2.664878185557377e-4
2020,10,70,1321,3449,0,56445000,1,2.4168261216524111e-4
2020,11,71,1321,3661,0,56445000,1,2.604259696296518e-4
2020,12,72,1321,3312,0,56445000,1,3.4465616818470275e-4
2015,1,1,1322,1512,0,112881000,1,-4.284323566529397e-6
2015,2,2,1322,1760,0,112881000,1,6.86211131358352e-5
2015,3,3,1322,2288,0,112881000,1,9.82037324248813e-5
2015,4,4,1322,2190,0,112881000,1,-1.948190666647861e-4
2015,5,5,1322,2332,0,112881000,1,-2.3293435599093068e-4
2015,6,6,1322,2461,33,112881000,1,-1.393929495184192e-4
2015,7,7,1322,2407,0,112881000,1,-1.373434292129241e-4
2015,8,8,1322,2446,0,112881000,1,-8.194016339322899e-5
2015,9,9,1322,2601,0,112881000,1,-4.2083320996896574e-5
2015,10,10,1322,2426,0,112881000,1,-7.925778492923401e-5
2015,11,11,1322,2846,0,112881000,1,-2.4916947603924202e-5
2015,12,12,1322,2795,33,112881000,1,0
2016,1,13,1322,3051,0,112881000,1,6.0069596402172464e-5
2016,2,14,1322,3170,0,112881000,1,6.978353568447844e-5
2016,3,15,1322,3297,0,112881000,1,3.370920296834414e-5
2016,4,16,1322,3166,0,112881000,1,8.233147515380662e-6
2016,5,17,1322,3341,0,112881000,1,5.265067636168696e-5
2016,6,18,1322,3133,33,112881000,1,4.1563852309799176e-5
2016,7,19,1322,3281,0,112881000,1,6.333753015758524e-5
2016,8,20,1322,3449,0,112881000,1,3.403390730389742e-5
2016,9,21,1322,3693,0,112881000,1,1.2661526414449327e-5
2016,10,22,1322,3768,0,112881000,1,-4.699964362884604e-5
2016,11,23,1322,4075,0,112881000,1,5.08402779372409e-5
2016,12,24,1322,3870,33,112881000,1,0
2017,1,25,1322,4764,0,112881000,1,2.664878185557377e-4
2017,2,26,1322,4868,0,112881000,1,2.4168261216524111e-4
2017,3,27,1322,4659,0,112881000,1,2.604259696296518e-4
2017,4,28,1322,5144,0,112881000,1,3.4465616818470275e-4
2017,5,29,1322,5811,0,112881000,1,3.6904424204767613e-4
2017,6,30,1322,6456,46,112881000,1,2.947826010987046e-4
2017,7,31,1322,7518,0,112881000,1,3.0086036407010394e-4
2017,8,32,1322,7433,0,112881000,1,3.275954343995545e-4
2017,9,33,1322,6101,0,112881000,1,3.772855493909446e-4
2017,10,34,1322,5267,0,112881000,1,3.127117259491933e-4
2017,11,35,1322,4757,0,112881000,1,2.789291802397577e-4
2017,12,36,1322,5840,46,112881000,1,3.2726411891658726e-4
2018,1,37,1322,5950,0,112881000,1,5.834098546538314e-4
2018,2,38,1322,6368,0,112881000,1,6.114423167053608e-4
2018,3,39,1322,6699,0,112881000,1,6.848179857960326e-4
2018,4,40,1322,5470,0,112881000,1,7.367713245845299e-4
2018,5,41,1322,5768,0,112881000,1,6.953960765866892e-4
2018,6,42,1322,5439,46,112881000,1,4.935368360524654e-4
2018,7,43,1322,5306,0,112881000,1,4.7105999460134173e-4
2018,8,44,1322,4612,0,112881000,1,5.524236313591246e-4
2018,9,45,1322,5262,0,112881000,1,6.380331542604836e-4
2018,10,46,1322,5167,0,112881000,1,6.728155091914232e-4
2018,11,47,1322,5248,0,112881000,1,6.165383493766421e-4
2018,12,48,1322,5321,46,112881000,1,6.506825543518218e-4
2019,1,49,1322,6105,0,112881000,1,3.4643469071159566e-5
2019,2,50,1322,6810,0,112881000,1,3.931858867494157e-5
2019,3,51,1322,7020,0,112881000,1,6.623265139295986e-5
2019,4,52,1322,7209,0,112881000,1,3.6010742415965065e-5
2019,5,53,1322,6929,0,112881000,1,2.5720489585073665e-5
2019,6,54,1322,71341,762,11288000,0.1,5.372061978208256e-5
2019,7,55,1322,69989,0,11288000,1,1.0156758127966897e-4
2019,8,56,1322,67370,0,11288000,1,8.202927112379008e-5
2019,9,57,1322,69892,0,11288000,1,3.807413221889874e-5
2019,10,58,1322,74054,0,11288000,1,2.0063917255108217e-5
2019,11,59,1322,69666,0,11288000,1,2.4187631625682117e-5
2019,12,60,1322,78241,762,11288000,1,4.327698904151324e-5
2020,1,61,1322,75977,0,11288000,1,2.555448304290341e-4
2020,2,62,1322,76538,0,11288000,1,-7.040710798774999e-5
2020,3,63,1322,76975,0,11288000,1,-6.005029589200579e-5
2020,4,64,1322,68575,0,11288000,1,-1.546858426427934e-4
2020,5,65,1322,66166,0,11288000,1,-2.019053925469912e-4
2020,6,66,1322,76222,877,11288000,1,-9.948516341391951e-5
2020,7,67,1322,72144,0,11288000,1,-7.306199922659694e-5
2020,8,68,1322,75285,0,11288000,1,-4.0726631100334606e-5
2020,9,69,1322,74623,0,11288000,1,-5.3538201817972085e-5
2020,10,70,1322,72865,0,11288000,1,7.595918721511793e-5
2020,11,71,1322,77962,0,11288000,1,2.2447959333098474e-4
2020,12,72,1322,63561,877,11288000,1,2.4686156939715147e-4
2015,1,1,1323,1388,0,110670000,1,6.380331542604836e-4
2015,2,2,1323,1482,0,110670000,1,6.728155091914232e-4
2015,3,3,1323,1679,0,110670000,1,6.165383493766421e-4
2015,4,4,1323,1715,0,110670000,1,6.506825543518218e-4
2015,5,5,1323,1875,0,110670000,1,5.834098546538314e-4
2015,6,6,1323,2414,15,110670000,1,6.114423167053608e-4
2015,7,7,1323,2146,0,110670000,1,6.848179857960326e-4
2015,8,8,1323,1994,0,110670000,1,7.367713245845299e-4
2015,9,9,1323,1995,0,110670000,1,6.953960765866892e-4
2015,10,10,1323,2110,0,110670000,1,4.935368360524654e-4
2015,11,11,1323,2413,0,110670000,1,4.7105999460134173e-4
2015,12,12,1323,2227,15,110670000,1,5.524236313591246e-4
2016,1,13,1323,2195,0,110670000,1,3.807413221889874e-5
2016,2,14,1323,2139,0,110670000,1,2.0063917255108217e-5
2016,3,15,1323,1976,0,110670000,1,2.4187631625682117e-5
2016,4,16,1323,1866,0,110670000,1,4.327698904151324e-5
2016,5,17,1323,1891,0,110670000,1,3.4643469071159566e-5
2016,6,18,1323,1616,15,110670000,1,3.931858867494157e-5
2016,7,19,1323,1605,0,110670000,1,6.623265139295986e-5
2016,8,20,1323,1689,0,110670000,1,3.6010742415965065e-5
2016,9,21,1323,1787,0,110670000,1,2.5720489585073665e-5
2016,10,22,1323,1637,0,110670000,1,5.372061978208256e-5
2016,11,23,1323,1655,0,110670000,1,1.0156758127966897e-4
2016,12,24,1323,1535,15,110670000,1,8.202927112379008e-5
2017,1,25,1323,1566,0,110670000,1,-5.3538201817972085e-5
2017,2,26,1323,1471,0,110670000,1,7.595918721511793e-5
2017,3,27,1323,1525,0,110670000,1,2.2447959333098474e-4
2017,4,28,1323,1763,0,110670000,1,2.4686156939715147e-4
2017,5,29,1323,1694,0,110670000,1,2.555448304290341e-4
2017,6,30,1323,2201,15,110670000,1,-7.040710798774999e-5
2017,7,31,1323,2320,0,110670000,1,-6.005029589200579e-5
2017,8,32,1323,2254,0,110670000,1,-1.546858426427934e-4
2017,9,33,1323,2202,0,110670000,1,-2.019053925469912e-4
2017,10,34,1323,1932,0,110670000,1,-9.948516341391951e-5
2017,11,35,1323,2096,0,110670000,1,-7.306199922659694e-5
2017,12,36,1323,2939,15,110670000,1,-4.0726631100334606e-5
2018,1,37,1323,3200,0,110670000,1,4.1768156395343694e-4
2018,2,38,1323,2644,0,110670000,1,3.941414616913267e-4
2018,3,39,1323,2498,0,110670000,1,4.358740403119928e-4
2018,4,40,1323,2221,0,110670000,1,4.626405016062174e-4
2018,5,41,1323,2332,0,110670000,1,4.709409509511897e-4
2018,6,42,1323,1967,15,110670000,1,4.941935011470922e-4
2018,7,43,1323,1845,0,110670000,1,5.190200094467227e-4
2018,8,44,1323,1643,0,110670000,1,4.7454538264174765e-4
2018,9,45,1323,2141,0,110670000,1,5.020144424060936e-4
2018,10,46,1323,2155,0,110670000,1,6.326050390087753e-4
2018,11,47,1323,1976,0,110670000,1,4.988897985545918e-4
2018,12,48,1323,2331,15,110670000,1,4.682935379037356e-4
2019,1,49,1323,2412,0,110670000,1,-7.925778492923401e-5
2019,2,50,1323,2510,0,110670000,1,-2.4916947603924202e-5
2019,3,51,1323,3086,0,110670000,1,0
2019,4,52,1323,2960,0,110670000,1,-4.284323566529397e-6
2019,5,53,1323,2765,0,110670000,1,6.86211131358352e-5
2019,6,54,1323,2238,39,110670000,1,9.82037324248813e-5
2019,7,55,1323,2049,0,110670000,1,-1.948190666647861e-4
2019,8,56,1323,2028,0,110670000,1,-2.3293435599093068e-4
2019,9,57,1323,1754,0,110670000,1,-1.393929495184192e-4
2019,10,58,1323,1668,0,110670000,1,-1.373434292129241e-4
2019,11,59,1323,1562,0,110670000,1,-8.194016339322899e-5
2019,12,60,1323,1321,39,110670000,1,-4.2083320996896574e-5
2015,1,1,1324,1069,0,25751000,1,5.020144424060936e-4
2015,2,2,1324,1081,0,25751000,1,6.326050390087753e-4
2015,3,3,1324,1176,0,25751000,1,4.988897985545918e-4
2015,4,4,1324,1101,0,25751000,1,4.682935379037356e-4
2015,5,5,1324,1157,0,25751000,1,4.1768156395343694e-4
2015,6,6,1324,1228,12,25751000,1,3.941414616913267e-4
